month,sido,sigungu,degree,gender,count
202601,강원특별자치도,영월군,심하지 않은 장애,남자,1212
202601,강원특별자치도,영월군,심하지 않은 장애,여자,927
202601,강원특별자치도,평창군,심한 장애,남자,594
202601,강원특별자치도,평창군,심한 장애,여자,414
202601,강원특별자치도,평창군,심하지 않은 장애,남자,1161
202601,강원특별자치도,평창군,심하지 않은 장애,여자,859
202601,강원특별자치도,정선군,심한 장애,남자,679
202601,강원특별자치도,정선군,심한 장애,여자,412
202601,강원특별자치도,정선군,심하지 않은 장애,남자,1146
202601,강원특별자치도,정선군,심하지 않은 장애,여자,947
202601,강원특별자치도,철원군,심한 장애,남자,631
202601,강원특별자치도,철원군,심한 장애,여자,439
202601,강원특별자치도,철원군,심하지 않은 장애,남자,1029
202601,강원특별자치도,철원군,심하지 않은 장애,여자,795
202601,강원특별자치도,화천군,심한 장애,남자,338
202601,강원특별자치도,화천군,심한 장애,여자,200
202601,강원특별자치도,화천군,심하지 않은 장애,남자,613
202601,강원특별자치도,화천군,심하지 않은 장애,여자,457
202601,강원특별자치도,양구군,심한 장애,남자,273
202601,강원특별자치도,양구군,심한 장애,여자,189
202601,강원특별자치도,양구군,심하지 않은 장애,남자,511
202601,강원특별자치도,양구군,심하지 않은 장애,여자,402
202601,강원특별자치도,인제군,심한 장애,남자,423
202601,강원특별자치도,인제군,심한 장애,여자,287
202601,강원특별자치도,인제군,심하지 않은 장애,남자,686
202601,강원특별자치도,인제군,심하지 않은 장애,여자,515
202601,강원특별자치도,고성군,심한 장애,남자,433
202601,강원특별자치도,고성군,심한 장애,여자,306
202601,강원특별자치도,고성군,심하지 않은 장애,남자,788
202601,강원특별자치도,고성군,심하지 않은 장애,여자,658
202601,강원특별자치도,양양군,심한 장애,남자,500
202601,강원특별자치도,양양군,심한 장애,여자,310
202601,강원특별자치도,양양군,심하지 않은 장애,남자,806
202601,강원특별자치도,양양군,심하지 않은 장애,여자,622
202601,전북특별자치도,전주시,심한 장애,남자,7194
202601,전북특별자치도,전주시,심한 장애,여자,5157
202601,전북특별자치도,전주시,심하지 않은 장애,남자,11687
202601,전북특별자치도,전주시,심하지 않은 장애,여자,9489
202601,전북특별자치도,군산시,심한 장애,남자,3686
202601,전북특별자치도,군산시,심한 장애,여자,2418
202601,전북특별자치도,군산시,심하지 않은 장애,남자,6290
202601,전북특별자치도,군산시,심하지 않은 장애,여자,4750
202601,전북특별자치도,익산시,심한 장애,남자,4482
202601,전북특별자치도,익산시,심한 장애,여자,3276
202601,전북특별자치도,익산시,심하지 않은 장애,남자,6895
202601,전북특별자치도,익산시,심하지 않은 장애,여자,5613
202601,전북특별자치도,정읍시,심한 장애,남자,1996
202601,전북특별자치도,정읍시,심한 장애,여자,1466
202601,전북특별자치도,정읍시,심하지 않은 장애,남자,3099
202601,전북특별자치도,정읍시,심하지 않은 장애,여자,2938
202601,전북특별자치도,남원시,심한 장애,남자,1542
202601,전북특별자치도,남원시,심한 장애,여자,1132
202601,전북특별자치도,남원시,심하지 않은 장애,남자,2364
202601,전북특별자치도,남원시,심하지 않은 장애,여자,2202
202601,전북특별자치도,김제시,심한 장애,남자,1740
202601,전북특별자치도,김제시,심한 장애,여자,1370
202601,전북특별자치도,김제시,심하지 않은 장애,남자,2907
202601,전북특별자치도,김제시,심하지 않은 장애,여자,2878
202601,전북특별자치도,완주군,심한 장애,남자,1758
202601,전북특별자치도,완주군,심한 장애,여자,1224
202601,전북특별자치도,완주군,심하지 않은 장애,남자,2805
202601,전북특별자치도,완주군,심하지 않은 장애,여자,2338
202601,전북특별자치도,진안군,심한 장애,남자,473
202601,전북특별자치도,진안군,심한 장애,여자,384
202601,전북특별자치도,진안군,심하지 않은 장애,남자,928
202601,전북특별자치도,진안군,심하지 않은 장애,여자,894
202601,전북특별자치도,무주군,심한 장애,남자,385
202601,전북특별자치도,무주군,심한 장애,여자,323
202601,전북특별자치도,무주군,심하지 않은 장애,남자,847
202601,전북특별자치도,무주군,심하지 않은 장애,여자,737
202601,전북특별자치도,장수군,심한 장애,남자,387
202601,전북특별자치도,장수군,심한 장애,여자,283
202601,전북특별자치도,장수군,심하지 않은 장애,남자,783
202601,전북특별자치도,장수군,심하지 않은 장애,여자,830
202601,전북특별자치도,임실군,심한 장애,남자,559
202601,전북특별자치도,임실군,심한 장애,여자,454
202601,전북특별자치도,임실군,심하지 않은 장애,남자,1024
202601,전북특별자치도,임실군,심하지 않은 장애,여자,945
202601,전북특별자치도,순창군,심한 장애,남자,540
202601,전북특별자치도,순창군,심한 장애,여자,378
202601,전북특별자치도,순창군,심하지 않은 장애,남자,873
202601,전북특별자치도,순창군,심하지 않은 장애,여자,986
202601,전북특별자치도,고창군,심한 장애,남자,990
202601,전북특별자치도,고창군,심한 장애,여자,745
202601,전북특별자치도,고창군,심하지 않은 장애,남자,1666
202601,전북특별자치도,고창군,심하지 않은 장애,여자,1694
202601,전북특별자치도,부안군,심한 장애,남자,934
202601,전북특별자치도,부안군,심한 장애,여자,717
202601,전북특별자치도,부안군,심하지 않은 장애,남자,1608
202601,전북특별자치도,부안군,심하지 않은 장애,여자,1522
202602,서울특별시,종로구,심한 장애,남자,1186
202602,서울특별시,종로구,심한 장애,여자,802
202602,서울특별시,종로구,심하지 않은 장애,남자,1987
202602,서울특별시,종로구,심하지 않은 장애,여자,1544
202602,서울특별시,중구,심한 장애,남자,1054
202602,서울특별시,중구,심한 장애,여자,697
202602,서울특별시,중구,심하지 않은 장애,남자,1838
202602,서울특별시,중구,심하지 않은 장애,여자,1492
202602,서울특별시,용산구,심한 장애,남자,1443
202602,서울특별시,용산구,심한 장애,여자,916
202602,서울특별시,용산구,심하지 않은 장애,남자,2472
202602,서울특별시,용산구,심하지 않은 장애,여자,1806
202602,서울특별시,성동구,심한 장애,남자,2184
202602,서울특별시,성동구,심한 장애,여자,1428
202602,서울특별시,성동구,심하지 않은 장애,남자,3915
202602,서울특별시,성동구,심하지 않은 장애,여자,3027
202602,서울특별시,광진구,심한 장애,남자,2447
202602,서울특별시,광진구,심한 장애,여자,1629
202602,서울특별시,광진구,심하지 않은 장애,남자,4465
202602,서울특별시,광진구,심하지 않은 장애,여자,3405
202602,서울특별시,동대문구,심한 장애,남자,3056
202602,서울특별시,동대문구,심한 장애,여자,1985
202602,서울특별시,동대문구,심하지 않은 장애,남자,5608
202602,서울특별시,동대문구,심하지 않은 장애,여자,4386
202602,서울특별시,중랑구,심한 장애,남자,4373
202602,서울특별시,중랑구,심한 장애,여자,2942
202602,서울특별시,중랑구,심하지 않은 장애,남자,7179
202602,서울특별시,중랑구,심하지 않은 장애,여자,5461
202602,서울특별시,성북구,심한 장애,남자,3467
202602,서울특별시,성북구,심한 장애,여자,2344
202602,서울특별시,성북구,심하지 않은 장애,남자,6114
202602,서울특별시,성북구,심하지 않은 장애,여자,4898
202602,서울특별시,강북구,심한 장애,남자,3572
202602,서울특별시,강북구,심한 장애,여자,2572
202602,서울특별시,강북구,심하지 않은 장애,남자,5727
202602,서울특별시,강북구,심하지 않은 장애,여자,4698
202602,서울특별시,도봉구,심한 장애,남자,3180
202602,서울특별시,도봉구,심한 장애,여자,2133
202602,서울특별시,도봉구,심하지 않은 장애,남자,5522
202602,서울특별시,도봉구,심하지 않은 장애,여자,4243
202602,서울특별시,노원구,심한 장애,남자,6216
202602,서울특별시,노원구,심한 장애,여자,4594
202602,서울특별시,노원구,심하지 않은 장애,남자,7667
202602,서울특별시,노원구,심하지 않은 장애,여자,6741
202602,서울특별시,은평구,심한 장애,남자,4959
202602,서울특별시,은평구,심한 장애,여자,3028
202602,서울특별시,은평구,심하지 않은 장애,남자,7274
202602,서울특별시,은평구,심하지 않은 장애,여자,5799
202602,서울특별시,서대문구,심한 장애,남자,2427
202602,서울특별시,서대문구,심한 장애,여자,1694
202602,서울특별시,서대문구,심하지 않은 장애,남자,4145
202602,서울특별시,서대문구,심하지 않은 장애,여자,3436
202602,서울특별시,마포구,심한 장애,남자,2684
202602,서울특별시,마포구,심한 장애,여자,1912
202602,서울특별시,마포구,심하지 않은 장애,남자,4137
202602,서울특별시,마포구,심하지 않은 장애,여자,3398
202602,서울특별시,양천구,심한 장애,남자,3593
202602,서울특별시,양천구,심한 장애,여자,2374
202602,서울특별시,양천구,심하지 않은 장애,남자,6689
202602,서울특별시,양천구,심하지 않은 장애,여자,5022
202602,서울특별시,강서구,심한 장애,남자,6625
202602,서울특별시,강서구,심한 장애,여자,4519
202602,서울특별시,강서구,심하지 않은 장애,남자,9270
202602,서울특별시,강서구,심하지 않은 장애,여자,7131
202602,서울특별시,구로구,심한 장애,남자,3922
202602,서울특별시,구로구,심한 장애,여자,2580
202602,서울특별시,구로구,심하지 않은 장애,남자,7535
202602,서울특별시,구로구,심하지 않은 장애,여자,5577
202602,서울특별시,금천구,심한 장애,남자,2453
202602,서울특별시,금천구,심한 장애,여자,1624
202602,서울특별시,금천구,심하지 않은 장애,남자,4792
202602,서울특별시,금천구,심하지 않은 장애,여자,3392
202602,서울특별시,영등포구,심한 장애,남자,2981
202602,서울특별시,영등포구,심한 장애,여자,1776
202602,서울특별시,영등포구,심하지 않은 장애,남자,5731
202602,서울특별시,영등포구,심하지 않은 장애,여자,4290
202602,서울특별시,동작구,심한 장애,남자,2886
202602,서울특별시,동작구,심한 장애,여자,1984
202602,서울특별시,동작구,심하지 않은 장애,남자,5040
202602,서울특별시,동작구,심하지 않은 장애,여자,3951
202602,서울특별시,관악구,심한 장애,남자,4134
202602,서울특별시,관악구,심한 장애,여자,2743
202602,서울특별시,관악구,심하지 않은 장애,남자,7445
202602,서울특별시,관악구,심하지 않은 장애,여자,5653
202602,서울특별시,서초구,심한 장애,남자,2408
202602,서울특별시,서초구,심한 장애,여자,1572
202602,서울특별시,서초구,심하지 않은 장애,남자,3600
202602,서울특별시,서초구,심하지 않은 장애,여자,2603
202602,서울특별시,강남구,심한 장애,남자,3957
202602,서울특별시,강남구,심한 장애,여자,2606
202602,서울특별시,강남구,심하지 않은 장애,남자,5108
202602,서울특별시,강남구,심하지 않은 장애,여자,3828
202602,서울특별시,송파구,심한 장애,남자,4705
202602,서울특별시,송파구,심한 장애,여자,2860
202602,서울특별시,송파구,심하지 않은 장애,남자,7302
202602,서울특별시,송파구,심하지 않은 장애,여자,5313
202602,서울특별시,강동구,심한 장애,남자,4524
202602,서울특별시,강동구,심한 장애,여자,2704
202602,서울특별시,강동구,심하지 않은 장애,남자,7102
202602,서울특별시,강동구,심하지 않은 장애,여자,5086
202602,부산광역시,중구,심한 장애,남자,493
202602,부산광역시,중구,심한 장애,여자,322
202602,부산광역시,중구,심하지 않은 장애,남자,899
202602,부산광역시,중구,심하지 않은 장애,여자,703
202602,부산광역시,서구,심한 장애,남자,1451
202602,부산광역시,서구,심한 장애,여자,943
202602,부산광역시,서구,심하지 않은 장애,남자,2300
202602,부산광역시,서구,심하지 않은 장애,여자,1776
202602,부산광역시,동구,심한 장애,남자,1235
202602,부산광역시,동구,심한 장애,여자,744
202602,부산광역시,동구,심하지 않은 장애,남자,2036
202602,부산광역시,동구,심하지 않은 장애,여자,1726
202602,부산광역시,영도구,심한 장애,남자,1893
202602,부산광역시,영도구,심한 장애,여자,1359
202602,부산광역시,영도구,심하지 않은 장애,남자,2843
202602,부산광역시,영도구,심하지 않은 장애,여자,2255
202602,부산광역시,부산진구,심한 장애,남자,4029
202602,부산광역시,부산진구,심한 장애,여자,2602
202602,부산광역시,부산진구,심하지 않은 장애,남자,6929
202602,부산광역시,부산진구,심하지 않은 장애,여자,5137
202602,부산광역시,동래구,심한 장애,남자,2686
202602,부산광역시,동래구,심한 장애,여자,1673
202602,부산광역시,동래구,심하지 않은 장애,남자,4388
202602,부산광역시,동래구,심하지 않은 장애,여자,3252
202602,부산광역시,남구,심한 장애,남자,2848
202602,부산광역시,남구,심한 장애,여자,1790
202602,부산광역시,남구,심하지 않은 장애,남자,4658
202602,부산광역시,남구,심하지 않은 장애,여자,3284
202602,부산광역시,북구,심한 장애,남자,3789
202602,부산광역시,북구,심한 장애,여자,2393
202602,부산광역시,북구,심하지 않은 장애,남자,5625
202602,부산광역시,북구,심하지 않은 장애,여자,3958
202602,부산광역시,해운대구,심한 장애,남자,3867
202602,부산광역시,해운대구,심한 장애,여자,2576
202602,부산광역시,해운대구,심하지 않은 장애,남자,6144
202602,부산광역시,해운대구,심하지 않은 장애,여자,4670
202602,부산광역시,사하구,심한 장애,남자,3962
202602,부산광역시,사하구,심한 장애,여자,2753
202602,부산광역시,사하구,심하지 않은 장애,남자,6466
202602,부산광역시,사하구,심하지 않은 장애,여자,4535
202602,부산광역시,금정구,심한 장애,남자,2474
202602,부산광역시,금정구,심한 장애,여자,1641
202602,부산광역시,금정구,심하지 않은 장애,남자,4058
202602,부산광역시,금정구,심하지 않은 장애,여자,3036
202602,부산광역시,강서구,심한 장애,남자,1278
202602,부산광역시,강서구,심한 장애,여자,746
202602,부산광역시,강서구,심하지 않은 장애,남자,2092
202602,부산광역시,강서구,심하지 않은 장애,여자,1316
202602,부산광역시,연제구,심한 장애,남자,2176
202602,부산광역시,연제구,심한 장애,여자,1480
202602,부산광역시,연제구,심하지 않은 장애,남자,3648
202602,부산광역시,연제구,심하지 않은 장애,여자,2783
202602,부산광역시,수영구,심한 장애,남자,1726
202602,부산광역시,수영구,심한 장애,여자,1259
202602,부산광역시,수영구,심하지 않은 장애,남자,2828
202602,부산광역시,수영구,심하지 않은 장애,여자,2243
202602,부산광역시,사상구,심한 장애,남자,3141
202602,부산광역시,사상구,심한 장애,여자,2006
202602,부산광역시,사상구,심하지 않은 장애,남자,4885
202602,부산광역시,사상구,심하지 않은 장애,여자,3142
202602,부산광역시,기장군,심한 장애,남자,2022
202602,부산광역시,기장군,심한 장애,여자,1321
202602,부산광역시,기장군,심하지 않은 장애,남자,3033
202602,부산광역시,기장군,심하지 않은 장애,여자,2273
202602,대구광역시,중구,심한 장애,남자,842
202602,대구광역시,중구,심한 장애,여자,667
202602,대구광역시,중구,심하지 않은 장애,남자,1542
202602,대구광역시,중구,심하지 않은 장애,여자,1258
202602,대구광역시,동구,심한 장애,남자,4438
202602,대구광역시,동구,심한 장애,여자,2868
202602,대구광역시,동구,심하지 않은 장애,남자,7511
202602,대구광역시,동구,심하지 않은 장애,여자,6011
202602,대구광역시,서구,심한 장애,남자,2383
202602,대구광역시,서구,심한 장애,여자,1555
202602,대구광역시,서구,심하지 않은 장애,남자,4515
202602,대구광역시,서구,심하지 않은 장애,여자,3496
202602,대구광역시,남구,심한 장애,남자,1814
202602,대구광역시,남구,심한 장애,여자,1316
202602,대구광역시,남구,심하지 않은 장애,남자,3368
202602,대구광역시,남구,심하지 않은 장애,여자,2763
202602,대구광역시,북구,심한 장애,남자,4735
202602,대구광역시,북구,심한 장애,여자,3197
202602,대구광역시,북구,심하지 않은 장애,남자,8495
202602,대구광역시,북구,심하지 않은 장애,여자,6038
202602,대구광역시,수성구,심한 장애,남자,3837
202602,대구광역시,수성구,심한 장애,여자,2774
202602,대구광역시,수성구,심하지 않은 장애,남자,6463
202602,대구광역시,수성구,심하지 않은 장애,여자,5039
202602,대구광역시,달서구,심한 장애,남자,6349
202602,대구광역시,달서구,심한 장애,여자,4148
202602,대구광역시,달서구,심하지 않은 장애,남자,10188
202602,대구광역시,달서구,심하지 않은 장애,여자,7624
202602,대구광역시,달성군,심한 장애,남자,2901
202602,대구광역시,달성군,심한 장애,여자,1971
202602,대구광역시,달성군,심하지 않은 장애,남자,4818
202602,대구광역시,달성군,심하지 않은 장애,여자,3411
202602,대구광역시,군위군,심한 장애,남자,408
202602,대구광역시,군위군,심한 장애,여자,288
202602,대구광역시,군위군,심하지 않은 장애,남자,976
202602,대구광역시,군위군,심하지 않은 장애,여자,880
202602,인천광역시,중구,심한 장애,남자,1458
202602,인천광역시,중구,심한 장애,여자,939
202602,인천광역시,중구,심하지 않은 장애,남자,2980
202602,인천광역시,중구,심하지 않은 장애,여자,1952
202602,인천광역시,동구,심한 장애,남자,886
202602,인천광역시,동구,심한 장애,여자,584
202602,인천광역시,동구,심하지 않은 장애,남자,1714
202602,인천광역시,동구,심하지 않은 장애,여자,1376
202602,인천광역시,미추홀구,심한 장애,남자,4754
202602,인천광역시,미추홀구,심한 장애,여자,3215
202602,인천광역시,미추홀구,심하지 않은 장애,남자,9413
202602,인천광역시,미추홀구,심하지 않은 장애,여자,6539
202602,인천광역시,연수구,심한 장애,남자,3269
202602,인천광역시,연수구,심한 장애,여자,2026
202602,인천광역시,연수구,심하지 않은 장애,남자,5405
202602,인천광역시,연수구,심하지 않은 장애,여자,3667
202602,인천광역시,남동구,심한 장애,남자,6009
202602,인천광역시,남동구,심한 장애,여자,3848
202602,인천광역시,남동구,심하지 않은 장애,남자,9807
202602,인천광역시,남동구,심하지 않은 장애,여자,7239
202602,인천광역시,부평구,심한 장애,남자,5998
202602,인천광역시,부평구,심한 장애,여자,4030
202602,인천광역시,부평구,심하지 않은 장애,남자,9835
202602,인천광역시,부평구,심하지 않은 장애,여자,7387
202602,인천광역시,계양구,심한 장애,남자,3122
202602,인천광역시,계양구,심한 장애,여자,2075
202602,인천광역시,계양구,심하지 않은 장애,남자,5660
202602,인천광역시,계양구,심하지 않은 장애,여자,3923
202602,인천광역시,서구,심한 장애,남자,5757
202602,인천광역시,서구,심한 장애,여자,3868
202602,인천광역시,서구,심하지 않은 장애,남자,10710
202602,인천광역시,서구,심하지 않은 장애,여자,6790
202602,인천광역시,강화군,심한 장애,남자,1246
202602,인천광역시,강화군,심한 장애,여자,831
202602,인천광역시,강화군,심하지 않은 장애,남자,2059
202602,인천광역시,강화군,심하지 않은 장애,여자,1647
202602,인천광역시,옹진군,심한 장애,남자,318
202602,인천광역시,옹진군,심한 장애,여자,178
202602,인천광역시,옹진군,심하지 않은 장애,남자,622
202602,인천광역시,옹진군,심하지 않은 장애,여자,445
202602,광주광역시,동구,심한 장애,남자,1220
202602,광주광역시,동구,심한 장애,여자,879
202602,광주광역시,동구,심하지 않은 장애,남자,1937
202602,광주광역시,동구,심하지 않은 장애,여자,1507
202602,광주광역시,서구,심한 장애,남자,3105
202602,광주광역시,서구,심한 장애,여자,2104
202602,광주광역시,서구,심하지 않은 장애,남자,4497
202602,광주광역시,서구,심하지 않은 장애,여자,3521
202602,광주광역시,남구,심한 장애,남자,2414
202602,광주광역시,남구,심한 장애,여자,1951
202602,광주광역시,남구,심하지 않은 장애,남자,3555
202602,광주광역시,남구,심하지 않은 장애,여자,3044
202602,광주광역시,북구,심한 장애,남자,5094
202602,광주광역시,북구,심한 장애,여자,3560
202602,광주광역시,북구,심하지 않은 장애,남자,7187
202602,광주광역시,북구,심하지 않은 장애,여자,5673
202602,광주광역시,광산구,심한 장애,남자,4325
202602,광주광역시,광산구,심한 장애,여자,2879
202602,광주광역시,광산구,심하지 않은 장애,남자,5957
202602,광주광역시,광산구,심하지 않은 장애,여자,4296
202602,대전광역시,동구,심한 장애,남자,3386
202602,대전광역시,동구,심한 장애,여자,2202
202602,대전광역시,동구,심하지 않은 장애,남자,4937
202602,대전광역시,동구,심하지 않은 장애,여자,3562
202602,대전광역시,중구,심한 장애,남자,3149
202602,대전광역시,중구,심한 장애,여자,2053
202602,대전광역시,중구,심하지 않은 장애,남자,4739
202602,대전광역시,중구,심하지 않은 장애,여자,3651
202602,대전광역시,서구,심한 장애,남자,4689
202602,대전광역시,서구,심한 장애,여자,3240
202602,대전광역시,서구,심하지 않은 장애,남자,7109
202602,대전광역시,서구,심하지 않은 장애,여자,5247
202602,대전광역시,유성구,심한 장애,남자,3004
202602,대전광역시,유성구,심한 장애,여자,1926
202602,대전광역시,유성구,심하지 않은 장애,남자,4451
202602,대전광역시,유성구,심하지 않은 장애,여자,3145
202602,대전광역시,대덕구,심한 장애,남자,2547
202602,대전광역시,대덕구,심한 장애,여자,1744
202602,대전광역시,대덕구,심하지 않은 장애,남자,3705
202602,대전광역시,대덕구,심하지 않은 장애,여자,2659
202602,울산광역시,중구,심한 장애,남자,2172
202602,울산광역시,중구,심한 장애,여자,1431
202602,울산광역시,중구,심하지 않은 장애,남자,4116
202602,울산광역시,중구,심하지 않은 장애,여자,2773
202602,울산광역시,남구,심한 장애,남자,2844
202602,울산광역시,남구,심한 장애,여자,1746
202602,울산광역시,남구,심하지 않은 장애,남자,4904
202602,울산광역시,남구,심하지 않은 장애,여자,3118
202602,울산광역시,동구,심한 장애,남자,1653
202602,울산광역시,동구,심한 장애,여자,1053
202602,울산광역시,동구,심하지 않은 장애,남자,2785
202602,울산광역시,동구,심하지 않은 장애,여자,1821
202602,울산광역시,북구,심한 장애,남자,2131
202602,울산광역시,북구,심한 장애,여자,1305
202602,울산광역시,북구,심하지 않은 장애,남자,3356
202602,울산광역시,북구,심하지 않은 장애,여자,2037
202602,울산광역시,울주군,심한 장애,남자,2686
202602,울산광역시,울주군,심한 장애,여자,1848
202602,울산광역시,울주군,심하지 않은 장애,남자,4248
202602,울산광역시,울주군,심하지 않은 장애,여자,2860
202602,세종특별자치시,세종특별자치시,심한 장애,남자,3122
202602,세종특별자치시,세종특별자치시,심한 장애,여자,1884
202602,세종특별자치시,세종특별자치시,심하지 않은 장애,남자,4758
202602,세종특별자치시,세종특별자치시,심하지 않은 장애,여자,3207
202602,경기도,수원시,심한 장애,남자,9880
202602,경기도,수원시,심한 장애,여자,6545
202602,경기도,수원시,심하지 않은 장애,남자,16476
202602,경기도,수원시,심하지 않은 장애,여자,11714
202602,경기도,성남시,심한 장애,남자,7826
202602,경기도,성남시,심한 장애,여자,5240
202602,경기도,성남시,심하지 않은 장애,남자,12875
202602,경기도,성남시,심하지 않은 장애,여자,9572
202602,경기도,의정부시,심한 장애,남자,4805
202602,경기도,의정부시,심한 장애,여자,3307
202602,경기도,의정부시,심하지 않은 장애,남자,8143
202602,경기도,의정부시,심하지 않은 장애,여자,6119
202602,경기도,안양시,심한 장애,남자,4479
202602,경기도,안양시,심한 장애,여자,2953
202602,경기도,안양시,심하지 않은 장애,남자,8444
202602,경기도,안양시,심하지 않은 장애,여자,6094
202602,경기도,부천시,심한 장애,남자,8324
202602,경기도,부천시,심한 장애,여자,5349
202602,경기도,부천시,심하지 않은 장애,남자,14222
202602,경기도,부천시,심하지 않은 장애,여자,9503
202602,경기도,광명시,심한 장애,남자,2789
202602,경기도,광명시,심한 장애,여자,1820
202602,경기도,광명시,심하지 않은 장애,남자,4673
202602,경기도,광명시,심하지 않은 장애,여자,3296
202602,경기도,평택시,심한 장애,남자,5543
202602,경기도,평택시,심한 장애,여자,3776
202602,경기도,평택시,심하지 않은 장애,남자,10276
202602,경기도,평택시,심하지 않은 장애,여자,6794
202602,경기도,동두천시,심한 장애,남자,1470
202602,경기도,동두천시,심한 장애,여자,1027
202602,경기도,동두천시,심하지 않은 장애,남자,2100
202602,경기도,동두천시,심하지 않은 장애,여자,1633
202602,경기도,안산시,심한 장애,남자,7241
202602,경기도,안산시,심한 장애,여자,4623
202602,경기도,안산시,심하지 않은 장애,남자,13043
202602,경기도,안산시,심하지 않은 장애,여자,8264
202602,경기도,고양시,심한 장애,남자,9333
202602,경기도,고양시,심한 장애,여자,6237
202602,경기도,고양시,심하지 않은 장애,남자,14767
202602,경기도,고양시,심하지 않은 장애,여자,11603
202602,경기도,과천시,심한 장애,남자,521
202602,경기도,과천시,심한 장애,여자,346
202602,경기도,과천시,심하지 않은 장애,남자,833
202602,경기도,과천시,심하지 않은 장애,여자,626
202602,경기도,구리시,심한 장애,남자,1786
202602,경기도,구리시,심한 장애,여자,1119
202602,경기도,구리시,심하지 않은 장애,남자,3301
202602,경기도,구리시,심하지 않은 장애,여자,2289
202602,경기도,남양주시,심한 장애,남자,7026
202602,경기도,남양주시,심한 장애,여자,4511
202602,경기도,남양주시,심하지 않은 장애,남자,12735
202602,경기도,남양주시,심하지 않은 장애,여자,9008
202602,경기도,오산시,심한 장애,남자,2282
202602,경기도,오산시,심한 장애,여자,1504
202602,경기도,오산시,심하지 않은 장애,남자,3593
202602,경기도,오산시,심하지 않은 장애,여자,2272
202602,경기도,시흥시,심한 장애,남자,4919
202602,경기도,시흥시,심한 장애,여자,2988
202602,경기도,시흥시,심하지 않은 장애,남자,9172
202602,경기도,시흥시,심하지 않은 장애,여자,5466
202602,경기도,군포시,심한 장애,남자,2464
202602,경기도,군포시,심한 장애,여자,1572
202602,경기도,군포시,심하지 않은 장애,남자,4369
202602,경기도,군포시,심하지 않은 장애,여자,3185
202602,경기도,의왕시,심한 장애,남자,1301
202602,경기도,의왕시,심한 장애,여자,872
202602,경기도,의왕시,심하지 않은 장애,남자,2500
202602,경기도,의왕시,심하지 않은 장애,여자,1834
202602,경기도,하남시,심한 장애,남자,2566
202602,경기도,하남시,심한 장애,여자,1654
202602,경기도,하남시,심하지 않은 장애,남자,4569
202602,경기도,하남시,심하지 않은 장애,여자,3192
202602,경기도,용인시,심한 장애,남자,8093
202602,경기도,용인시,심한 장애,여자,5817
202602,경기도,용인시,심하지 않은 장애,남자,14120
202602,경기도,용인시,심하지 않은 장애,여자,10137
202602,경기도,파주시,심한 장애,남자,5364
202602,경기도,파주시,심한 장애,여자,3484
202602,경기도,파주시,심하지 않은 장애,남자,8603
202602,경기도,파주시,심하지 않은 장애,여자,6151
202602,경기도,이천시,심한 장애,남자,2680
202602,경기도,이천시,심한 장애,여자,1697
202602,경기도,이천시,심하지 않은 장애,남자,3929
202602,경기도,이천시,심하지 않은 장애,여자,2595
202602,경기도,안성시,심한 장애,남자,2607
202602,경기도,안성시,심한 장애,여자,1654
202602,경기도,안성시,심하지 않은 장애,남자,4201
202602,경기도,안성시,심하지 않은 장애,여자,2813
202602,경기도,김포시,심한 장애,남자,4217
202602,경기도,김포시,심한 장애,여자,2551
202602,경기도,김포시,심하지 않은 장애,남자,7366
202602,경기도,김포시,심하지 않은 장애,여자,4823
202602,경기도,화성시,심한 장애,남자,5
202602,경기도,화성시,심한 장애,여자,4
202602,경기도,화성시,심하지 않은 장애,남자,6
202602,경기도,화성시,심하지 않은 장애,여자,6
202602,경기도,광주시,심한 장애,남자,3915
202602,경기도,광주시,심한 장애,여자,2437
202602,경기도,광주시,심하지 않은 장애,남자,7051
202602,경기도,광주시,심하지 않은 장애,여자,4455
202602,경기도,양주시,심한 장애,남자,3256
202602,경기도,양주시,심한 장애,여자,2191
202602,경기도,양주시,심하지 않은 장애,남자,5440
202602,경기도,양주시,심하지 않은 장애,여자,3659
202602,경기도,포천시,심한 장애,남자,2247
202602,경기도,포천시,심한 장애,여자,1438
202602,경기도,포천시,심하지 않은 장애,남자,3951
202602,경기도,포천시,심하지 않은 장애,여자,2579
202602,경기도,여주시,심한 장애,남자,1844
202602,경기도,여주시,심한 장애,여자,1155
202602,경기도,여주시,심하지 않은 장애,남자,2652
202602,경기도,여주시,심하지 않은 장애,여자,1841
202602,경기도,연천군,심한 장애,남자,704
202602,경기도,연천군,심한 장애,여자,446
202602,경기도,연천군,심하지 않은 장애,남자,1264
202602,경기도,연천군,심하지 않은 장애,여자,969
202602,경기도,가평군,심한 장애,남자,1225
202602,경기도,가평군,심한 장애,여자,813
202602,경기도,가평군,심하지 않은 장애,남자,1733
202602,경기도,가평군,심하지 않은 장애,여자,1235
202602,경기도,양평군,심한 장애,남자,1886
202602,경기도,양평군,심한 장애,여자,1236
202602,경기도,양평군,심하지 않은 장애,남자,3060
202602,경기도,양평군,심하지 않은 장애,여자,2209
202602,충청북도,청주시,심한 장애,남자,9537
202602,충청북도,청주시,심한 장애,여자,6470
202602,충청북도,청주시,심하지 않은 장애,남자,14016
202602,충청북도,청주시,심하지 않은 장애,여자,10313
202602,충청북도,충주시,심한 장애,남자,2948
202602,충청북도,충주시,심한 장애,여자,2037
